OBJECTID,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Permanent_Identifier,FType,FCode,Shape_Length,Perm_ID,OID_,ComID,TotDASqKM,DivDASqKM
5372,2710655,3/17/2008 0:00,3,236372,Tin Cabin Creek,0.022,1.80E+13,1,8303356,558,55800,0.000253971,2710655,20977,2710655,24.8616,24.8616
5406,2702757,3/17/2008 0:00,3, , ,0.064,1.80E+13,1,8316725,558,55800,0.000646057,2702757,21009,2702757,9370.9773,0
5407,2702759,3/17/2008 0:00,3, , ,0.071,1.80E+13,1,8317371,558,55800,0.000778334,2702759,21010,2702759,9371.286,0.3087
5408,2702579,3/17/2008 0:00,3, , ,0.079,1.80E+13,1,8317371,558,55800,0.000738916,2702579,21011,2702579,9371.0826,1.4121
5410,2714291,3/17/2008 0:00,3, , ,0.051,1.80E+13,1,8317371,558,55800,0.00059794,2714291,21013,2714291,9378.3564,0
5411,2714287,3/17/2008 0:00,3, , ,0.111,1.80E+13,1,8317371,558,55800,0.001230019,2714287,21014,2714287,9378.4599,0.1035
5441,2708843,3/17/2008 0:00,3, , ,0.073,1.80E+13,1,8319871,558,55800,0.000698613,2708843,21018,2708843,5375.0565,0
5446,2702511,3/17/2008 0:00,3, , ,0.704,1.80E+13,1,8317371,558,55800,0.007219174,2702511,21019,2702511,9406.1007,35.0946
5447,2702691,3/17/2008 0:00,3, , ,1.597,1.80E+13,1,8317371,558,55800,0.01566375,2702691,21020,2702691,8.4672,8.4672
5449,2702535,3/17/2008 0:00,3,231141,Quill Slough,1.207,1.80E+13,1,8317369,558,55800,0.012927649,2702535,21022,2702535,5.5404,5.5404
5451,2702539,3/17/2008 0:00,3,231141,Quill Slough,0.103,1.80E+13,1,8317369,558,55800,0.001070714,2702539,21024,2702539,3.285,3.285
5453,2702521,3/17/2008 0:00,3, , ,0.059,1.80E+13,1,8317369,558,55800,0.000537964,2702521,21026,2702521,13.9959,1.4013
5456,2702529,3/17/2008 0:00,3,225033,Hawk Slough,0.171,1.80E+13,1,8317369,558,55800,0.002010972,2702529,21029,2702529,13.3191,13.3191
5459,2702533,3/17/2008 0:00,3,225430,Hogpen Slough,0.068,1.80E+13,1,8317369,558,55800,0.000738966,2702533,21032,2702533,1.7604,1.7604
5461,2714313,3/17/2008 0:00,3,232826,Sevenmile Slough,0.29,1.80E+13,1,8317371,558,55800,0.003335732,2714313,21034,2714313,9375.0228,4.0167
5462,2702509,3/17/2008 0:00,3,232826,Sevenmile Slough,0.246,1.80E+13,1,8317371,558,55800,0.002863131,2702509,21035,2702509,9375.0741,4.068
5463,2702547,3/17/2008 0:00,3,232826,Sevenmile Slough,0.064,1.80E+13,1,8317371,558,55800,0.000611689,2702547,21036,2702547,9372.3714,1.3653
5466,2702513,3/17/2008 0:00,3, , ,0.11,1.80E+13,1,8317371,558,55800,0.001288871,2702513,21039,2702513,1.3383,1.3383
5468,2702517,3/17/2008 0:00,3, , ,0.182,1.80E+13,1,8317371,558,55800,0.002151142,2702517,21041,2702517,1.2267,0.0675
5471,2702525,3/17/2008 0:00,3,229107,Mosley Slough,0.162,1.80E+13,1,8317371,558,55800,0.001786965,2702525,21044,2702525,9376.8048,4.446
5472,2702549,3/17/2008 0:00,3,229107,Mosley Slough,0.197,1.80E+13,1,8317371,558,55800,0.001832799,2702549,21045,2702549,9374.9571,2.5983
5474,2702561,3/17/2008 0:00,3, , ,0.075,1.80E+13,1,8317371,558,55800,0.000854808,2702561,21047,2702561,1.3338,1.3338
5475,2714319,3/17/2008 0:00,3, , ,0.797,1.80E+13,1,8317371,558,55800,0.007956558,2714319,21048,2714319,1.3275,1.3275
5477,2702575,3/17/2008 0:00,3, , ,0.08,1.80E+13,1,8317371,558,55800,0.000750546,2702575,21050,2702575,9370.8279,0
5479,2702569,3/17/2008 0:00,3, , ,0.034,1.80E+13,1,8316725,558,55800,0.00037772,2702569,21052,2702569,9370.8513,0.0234
5480,2702571,3/17/2008 0:00,3, , ,0.101,1.80E+13,1,8317371,558,55800,0.000947815,2702571,21053,2702571,1.1682,0.0108
5482,2702587,3/17/2008 0:00,3, , ,0.066,1.80E+13,1,8317371,558,55800,0.000773762,2702587,21055,2702587,2.5803,2.5803
5484,2702713,3/17/2008 0:00,3,235606,Strongs Creek,0.032,1.80E+13,1,8317371,558,55800,0.000381156,2702713,21057,2702713,43.7679,43.7679
5485,2702715,3/17/2008 0:00,3,235606,Strongs Creek,0.085,1.80E+13,1,8317371,558,55800,0.00092592,2702715,21058,2702715,43.7679,43.7679
5487,2702631,3/17/2008 0:00,3, , ,0.064,1.80E+13,1,8316727,558,55800,0.000699197,2702631,21060,2702631,1109.727,0
5738,2708591,3/17/2008 0:00,3, , ,0.033,1.80E+13,1,8319721,558,55800,0.00031377,2708591,21311,2708591,2.3508,2.3508
5866,2702637,3/17/2008 0:00,3, , ,0.031,1.80E+13,1,8317371,558,55800,0.0003317,2702637,21439,2702637,8168.8716,0.3717
5867,2714325,3/17/2008 0:00,3, , ,0.439,1.80E+13,1,8317371,558,55800,0.004288982,2714325,21440,2714325,8168.8626,0.3627
5868,2702641,3/17/2008 0:00,3, , ,0.081,1.80E+13,1,8317371,558,55800,0.000918396,2702641,21441,2702641,8168.4999,0
5870,2702669,3/17/2008 0:00,3, , ,0.093,1.80E+13,1,120049342,558,55800,0.00088601,2702669,21443,2702669,1.1889,1.1889
5872,2702677,3/17/2008 0:00,3,229411,Nanning Creek,0.052,1.80E+13,1,120049342,558,55800,0.000605613,2702677,21445,2702677,10.3581,10.3581
5882,2704729,3/17/2008 0:00,3, , ,0.04,1.80E+13,1,120049342,558,55800,0.000416024,2704729,21455,2704729,0.9801,0.9801
5884,2704739,3/17/2008 0:00,3, , ,0.044,1.80E+13,1,120049342,558,55800,0.000508958,2704739,21457,2704739,0.927,0.927
5886,2704765,3/17/2008 0:00,3,235495,Stitz Creek,0.05,1.80E+13,1,120049342,558,55800,0.000505253,2704765,21459,2704765,10.4265,10.4265
5888,2708601,3/17/2008 0:00,3, , ,0.049,1.80E+13,1,120049342,558,55800,0.000471674,2708601,21461,2708601,3.2391,3.2391
5892,2708607,3/17/2008 0:00,3,222029,Darnell Creek,0.064,1.80E+13,1,120049342,558,55800,0.000761084,2708607,21465,2708607,2.2347,2.2347
5895,2708611,3/17/2008 0:00,3,233036,Shively Creek,0.034,1.80E+13,1,120049342,558,55800,0.000399272,2708611,21468,2708611,10.1799,10.1799
5904,2708867,3/17/2008 0:00,3,251974,Eel River,2.694,1.80E+13,1,8319727,558,55800,0.031534142,2708867,21477,2708867,7918.5627,7918.5627
5906,2708619,3/17/2008 0:00,3,219820,Bridge Creek,0.089,1.80E+13,1,8319727,558,55800,0.000968624,2708619,21479,2708619,5.9013,5.9013
5991,2714307,3/17/2008 0:00,3, , ,0.055,1.80E+13,1,8319747,558,55800,0.000577874,2714307,21564,2714307,5848.5987,0
5992,2708815,3/17/2008 0:00,3, , ,0.008,1.80E+13,1,8319747,558,55800,8.81E-05,2708815,21565,2708815,5848.9128,0.3141
5993,2708639,3/17/2008 0:00,3, , ,0.355,1.80E+13,1,8319747,558,55800,0.004167032,2708639,21566,2708639,5848.8831,0.2844
5994,2708819,3/17/2008 0:00,3, , ,0.027,1.80E+13,1,8319747,558,55800,0.000257763,2708819,21567,2708819,1.116,1.116
5996,2708821,3/17/2008 0:00,3,226426,Kapple Creek,0.053,1.80E+13,1,8319751,558,55800,0.000475798,2708821,21569,2708821,3.7926,3.7926
6001,2708663,3/17/2008 0:00,3, , ,0.051,1.80E+13,1,8319771,558,55800,0.000538343,2708663,21574,2708663,2.907,2.907
6003,2708667,3/17/2008 0:00,3, , ,0.058,1.80E+13,1,8319771,558,55800,0.000608224,2708667,21576,2708667,5793.4008,0.9351
6004,2708671,3/17/2008 0:00,3, , ,0.096,1.80E+13,1,8319779,558,55800,0.001077281,2708671,21577,2708671,5792.4657,0
6007,2708685,3/17/2008 0:00,3, , ,0.042,1.80E+13,1,8319777,558,55800,0.000413338,2708685,21580,2708685,1.1169,1.1169
6010,2708691,3/17/2008 0:00,3,218931,Beatty Creek,0.06,1.80E+13,1,8319781,558,55800,0.000570564,2708691,21583,2708691,9.0387,9.0387
6016,2708703,3/17/2008 0:00,3, , ,0.064,1.80E+13,1,8319795,558,55800,0.000651281,2708703,21589,2708703,0.9432,0.9432
6023,2708877,3/17/2008 0:00,3, , ,0.04,1.80E+13,1,8319819,558,55800,0.000376936,2708877,21596,2708877,0.9684,0.9684
6083,2708857,3/17/2008 0:00,3,253907,Soda Creek,0.041,1.80E+13,1,8319849,558,55800,0.000442246,2708857,21656,2708857,6.8634,6.8634
6102,2708779,3/17/2008 0:00,3, , ,0.024,1.80E+13,1,8319871,558,55800,0.000262879,2708779,21675,2708779,3.4866,3.4866
6156,2710649,3/17/2008 0:00,3, , ,0.028,1.80E+13,1,8303354,558,55800,0.000327585,2710649,21729,2710649,5.1291,5.1291
6261,2710673,3/17/2008 0:00,3, , ,0.018,1.80E+13,1,8303354,558,55800,0.000184704,2710673,21834,2710673,1.3203,1.3203
6545,2708785,3/17/2008 0:00,3, , ,0.043,1.80E+13,1,8319873,558,55800,0.000438721,2708785,22118,2708785,0.0234,0.0234
6548,2708845,3/17/2008 0:00,3,263608,Mill Creek,0.011,1.80E+13,1,8319871,558,55800,0.000131988,2708845,22121,2708845,4.7889,4.7889
6549,2708759,3/17/2008 0:00,3, , ,0.024,1.80E+13,1,8319853,558,55800,0.000252814,2708759,22122,2708759,0.081,0.081
6552,2708749,3/17/2008 0:00,3,254834,Jackass Creek,0.046,1.80E+13,1,8319845,558,55800,0.000531673,2708749,22125,2708749,4.8888,4.8888
6553,2708859,3/17/2008 0:00,3, , ,0.042,1.80E+13,1,8319845,558,55800,0.000455141,2708859,22126,2708859,0.2484,0.2484
6555,2708737,3/17/2008 0:00,3, , ,0.025,1.80E+13,1,8319829,558,55800,0.000233665,2708737,22128,2708737,3.5721,3.5721
6558,2708731,3/17/2008 0:00,3, , ,0.036,1.80E+13,1,8319829,558,55800,0.000320927,2708731,22131,2708731,5660.9496,0
6584,2708697,3/17/2008 0:00,3, , ,0.075,1.80E+13,1,8319787,558,55800,0.000825966,2708697,22157,2708697,5758.7427,0
6595,2708653,3/17/2008 0:00,3,219542,Bluff Creek,0.037,1.80E+13,1,8319751,558,55800,0.000337196,2708653,22168,2708653,0.7587,0.7587
6599,2708629,3/17/2008 0:00,3,228231,Matthews Creek,0.076,1.80E+13,1,8319735,558,55800,0.000892911,2708629,22172,2708629,1.4166,1.4166
6602,2708625,3/17/2008 0:00,3, , ,0.087,1.80E+13,1,8319733,558,55800,0.000874127,2708625,22175,2708625,1.6011,1.6011
6613,2704769,3/17/2008 0:00,3,226347,Jordan Creek,0.026,1.80E+13,1,120049342,558,55800,0.000276398,2704769,22186,2704769,12.1806,12.1806
6617,2704761,3/17/2008 0:00,3,236687,Twin Creek,0.019,1.80E+13,1,120049342,558,55800,0.000173316,2704761,22190,2704761,5.4459,5.4459
6620,2704749,3/17/2008 0:00,3,222403,Dinner Creek,0.052,1.80E+13,1,120049342,558,55800,0.00047854,2704749,22193,2704749,3.555,3.555
6622,2704745,3/17/2008 0:00,3,226574,Kiler Creek,0.051,1.80E+13,1,120049342,558,55800,0.000492037,2704745,22195,2704745,4.4658,4.4658
6624,2704733,3/17/2008 0:00,3,222143,Dean Creek,0.046,1.80E+13,1,120049342,558,55800,0.000502543,2704733,22197,2704733,3.5505,3.5505
6626,2702667,3/17/2008 0:00,3, , ,0.131,1.80E+13,1,120049342,558,55800,0.001464226,2702667,22199,2702667,8084.5074,0
6629,2702659,3/17/2008 0:00,3,233252,Slater Creek,0.045,1.80E+13,1,8317371,558,55800,0.000400622,2702659,22202,2702659,6.0336,6.0336
6639,2702647,3/17/2008 0:00,3,231050,Price Creek,0.149,1.80E+13,1,8317371,558,55800,0.001714919,2702647,22212,2702647,34.2693,34.2693
6656,2702765,3/17/2008 0:00,3,218658,Barber Creek,0.04,1.80E+13,1,8317371,558,55800,0.000468447,2702765,22229,2702765,5.0157,5.0157
6658,2702767,3/17/2008 0:00,3, , ,0.044,1.80E+13,1,8317371,558,55800,0.00044032,2702767,22231,2702767,0.4671,0.4473
6660,2702769,3/17/2008 0:00,3, , ,0.023,1.80E+13,1,8317371,558,55800,0.000266886,2702769,22233,2702769,0.0198,0
6661,2702719,3/17/2008 0:00,3, , ,0.042,1.80E+13,1,8317371,558,55800,0.0005045,2702719,22234,2702719,0.6804,0.6606
6662,2702615,3/17/2008 0:00,3, , ,0.066,1.80E+13,1,8317371,558,55800,0.000612098,2702615,22235,2702615,9353.214,0.1449
6664,2702603,3/17/2008 0:00,3, , ,0.07,1.80E+13,1,8317371,558,55800,0.000753856,2702603,22237,2702603,9354.5649,0.5841
6665,2702607,3/17/2008 0:00,3, , ,0.052,1.80E+13,1,8317371,558,55800,0.000518081,2702607,22238,2702607,9353.9808,0
6667,2702589,3/17/2008 0:00,3, , ,0.111,1.80E+13,1,8317371,558,55800,0.001318155,2702589,22240,2702589,9373.9482,0.1269
6669,2702581,3/17/2008 0:00,3, , ,0.11,1.80E+13,1,8317371,558,55800,0.001097401,2702581,22242,2702581,9373.8213,0
6670,2702593,3/17/2008 0:00,3, , ,0.082,1.80E+13,1,8317371,558,55800,0.000910119,2702593,22243,2702593,3.0177,3.0177
6672,2714317,3/17/2008 0:00,3,232330,Salt River,1.414,1.80E+13,1,8317371,558,55800,0.013947138,2714317,22245,2714317,110.6685,110.6685
6674,2702559,3/17/2008 0:00,3,232330,Salt River,0.245,1.80E+13,1,8317371,558,55800,0.002523658,2702559,22247,2702559,110.7405,110.7405
6770,2702507,3/17/2008 0:00,3, , ,0.611,1.80E+13,1,8317371,558,55800,0.006778349,2702507,22336,2702507,30.5226,30.5226
6771,2714285,3/17/2008 0:00,3, , ,1.665,1.80E+13,1,8317371,558,55800,0.016745254,2714285,22337,2714285,9380.0322,2.0439
6772,2702693,3/17/2008 0:00,3, , ,0.391,1.80E+13,1,8317371,558,55800,0.003537492,2702693,22338,2702693,9380.2131,2.2248
6773,2702697,3/17/2008 0:00,3, , ,0.678,1.80E+13,1,8317371,558,55800,0.007597248,2702697,22339,2702697,0.0225,0.0225
6774,2714289,3/17/2008 0:00,3, , ,0.172,1.80E+13,1,8317371,558,55800,0.001587547,2714289,22340,2714289,9378.3834,0.3951
6775,2702701,3/17/2008 0:00,3, , ,0.046,1.80E+13,1,8317371,558,55800,0.000433366,2702701,22341,2702701,9378.4653,0.477
6776,2702591,3/17/2008 0:00,3,251974,Eel River,0.599,1.80E+13,1,8317371,558,55800,0.006848949,2702591,22342,2702591,9374.5944,9374.5944
6777,2702595,3/17/2008 0:00,3,251974,Eel River,0.674,1.80E+13,1,8317371,558,55800,0.007740089,2702595,22343,2702595,9377.9883,9377.9883
6778,2702661,3/17/2008 0:00,3,251974,Eel River,1.13,1.80E+13,1,8317371,558,55800,0.01335596,2702661,22344,2702661,8088.1794,8088.1794
6779,2702519,3/17/2008 0:00,3, , ,0.07,1.80E+13,1,8317371,558,55800,0.000704817,2702519,22345,2702519,9407.6019,36.5958
6780,2702515,3/17/2008 0:00,3, , ,0.328,1.80E+13,1,8317371,558,55800,0.003095719,2702515,22346,2702515,9407.5173,36.5112
6781,2702723,3/17/2008 0:00,3, , ,0.048,1.80E+13,1,8317371,558,55800,0.000542321,2702723,22347,2702723,0.0252,0.0252
6782,2702725,3/17/2008 0:00,3, , ,0.036,1.80E+13,1,8317371,558,55800,0.000370623,2702725,22348,2702725,0.0216,0.0216
6783,2702639,3/17/2008 0:00,3,251974,Eel River,0.341,1.80E+13,1,8317371,558,55800,0.003081361,2702639,22349,2702639,8168.8275,8168.8275
6784,2702625,3/17/2008 0:00,3,251974,Eel River,0.017,1.80E+13,1,8317371,558,55800,0.000154924,2702625,22350,2702625,9292.4307,9292.4307
6785,2702729,3/17/2008 0:00,3,251974,Eel River,0.168,1.80E+13,1,8317371,558,55800,0.00152386,2702729,22351,2702729,9292.4307,9292.4307
6786,2702739,3/17/2008 0:00,3, , ,0.348,1.80E+13,1,8317371,558,55800,0.003950329,2702739,22352,2702739,0.0099,0.0099
6787,2702741,3/17/2008 0:00,3, , ,0.041,1.80E+13,1,8317371,558,55800,0.000483303,2702741,22353,2702741,0.0099,0.0099
6788,2702621,3/17/2008 0:00,3,251974,Eel River,0.059,1.80E+13,1,8317371,558,55800,0.000574235,2702621,22354,2702621,9352.9638,9352.9638
6789,2702737,3/17/2008 0:00,3,251974,Eel River,0.301,1.80E+13,1,8317371,558,55800,0.003012523,2702737,22355,2702737,9353.5398,9353.5398
6790,2702617,3/17/2008 0:00,3,251974,Eel River,0.139,1.80E+13,1,8317371,558,55800,0.00156987,2702617,22356,2702617,9353.727,9353.727
6791,2702613,3/17/2008 0:00,3,251974,Eel River,0.414,1.80E+13,1,8317371,558,55800,0.004840964,2702613,22357,2702613,9353.8305,9353.8305
6792,2702609,3/17/2008 0:00,3,251974,Eel River,0.079,1.80E+13,1,8317371,558,55800,0.000897095,2702609,22358,2702609,9353.9808,9353.9808
6793,2702605,3/17/2008 0:00,3,251974,Eel River,0.287,1.80E+13,1,8317371,558,55800,0.003111091,2702605,22359,2702605,9354.06,9354.06
6794,2702743,3/17/2008 0:00,3,251974,Eel River,0.106,1.80E+13,1,8317371,558,55800,0.001171338,2702743,22360,2702743,9354.0798,9354.0798
6797,2702601,3/17/2008 0:00,3,251974,Eel River,0.574,1.80E+13,1,8317371,558,55800,0.005992812,2702601,22361,2702601,9355.3965,9355.3965
6798,2702597,3/17/2008 0:00,3,251974,Eel River,2.202,1.80E+13,1,8317371,558,55800,0.025694142,2702597,22362,2702597,9364.0626,9364.0626
6799,2702751,3/17/2008 0:00,3, , ,1.044,1.80E+13,1,8317371,558,55800,0.0121123,2702751,22363,2702751,0.0369,0.0369
6800,2702753,3/17/2008 0:00,3, , ,0.051,1.80E+13,1,8317371,558,55800,0.00051094,2702753,22364,2702753,0.4428,0.4428
6801,2702749,3/17/2008 0:00,3,251974,Eel River,1.587,1.80E+13,1,8317371,558,55800,0.01656107,2702749,22365,2702749,9366.6762,9366.6762
6802,2702583,3/17/2008 0:00,3,251974,Eel River,0.799,1.80E+13,1,8317371,558,55800,0.009139262,2702583,22366,2702583,9369.6543,9369.6543
6803,2702573,3/17/2008 0:00,3,251974,Eel River,0.044,1.80E+13,1,8317371,558,55800,0.000487188,2702573,22367,2702573,9370.8279,9369.6705
6804,2702735,3/17/2008 0:00,3,251974,Eel River,0.581,1.80E+13,1,8317371,558,55800,0.006308325,2702735,22368,2702735,9373.8213,9372.6639
6805,2702577,3/17/2008 0:00,3,251974,Eel River,0.039,1.80E+13,1,8317371,558,55800,0.000453625,2702577,22369,2702577,9373.8222,9372.6648
6806,2702707,3/17/2008 0:00,3,251974,Eel River,2.508,1.80E+13,1,8317371,558,55800,0.026527426,2702707,22370,2702707,9379.6677,9379.6677
6807,2702567,3/17/2008 0:00,3, , ,0.146,1.80E+13,1,8316725,558,55800,0.001628506,2702567,22371,2702567,9371.0061,1.3356
6808,2702553,3/17/2008 0:00,3, , ,0.872,1.80E+13,1,8317371,558,55800,0.009749783,2702553,22372,2702553,9372.8007,0.4419
6809,2702763,3/17/2008 0:00,3, , ,0.083,1.80E+13,1,8317371,558,55800,0.000980813,2702763,22373,2702763,9374.9148,0.0072
6810,2714327,3/17/2008 0:00,3, , ,0.057,1.80E+13,1,8317371,558,55800,0.000667409,2714327,22374,2714327,9374.9076,0
6811,2702555,3/17/2008 0:00,3,251974,Eel River,0.099,1.80E+13,1,8317371,558,55800,0.001121838,2702555,22375,2702555,9383.7924,9379.8909
6812,2702551,3/17/2008 0:00,3,251974,Eel River,0.829,1.80E+13,1,8317371,558,55800,0.009540656,2702551,22376,2702551,9384.3783,9380.4768
6813,2702755,3/17/2008 0:00,3, , ,0.286,1.80E+13,1,8316725,558,55800,0.003346745,2702755,22377,2702755,9370.9773,1.3068
6814,2702671,3/17/2008 0:00,3,251974,Eel River,0.168,1.80E+13,1,120049342,558,55800,0.001961898,2702671,22378,2702671,8084.5074,8084.5074
6815,2702675,3/17/2008 0:00,3,251974,Eel River,2.984,1.80E+13,1,120049342,558,55800,0.033517412,2702675,22379,2702675,8083.2744,8083.2744
6816,2702565,3/17/2008 0:00,3, , ,0.084,1.80E+13,1,8316725,558,55800,0.000950635,2702565,22380,2702565,1.1916,1.1916
6818,2714321,3/17/2008 0:00,3, , ,0.039,1.80E+13,1,8317371,558,55800,0.00044356,2714321,22382,2714321,9352.9593,0
6819,2702623,3/17/2008 0:00,3, , ,0.174,1.80E+13,1,8317371,558,55800,0.001935821,2702623,22383,2702623,9353.061,0.1017
6822,2704775,3/17/2008 0:00,3, , ,0.367,1.80E+13,1,120049342,558,55800,0.00372208,2704775,22385,2704775,7982.2584,0.7227
6823,2714305,3/17/2008 0:00,3, , ,0.077,1.80E+13,1,120049342,558,55800,0.000783882,2714305,22386,2714305,7982.2737,0.738
6824,2704773,3/17/2008 0:00,3, , ,0.14,1.80E+13,1,120049342,558,55800,0.001594701,2704773,22387,2704773,7981.5357,0
6826,2704753,3/17/2008 0:00,3,251974,Eel River,1.109,1.80E+13,1,120049342,558,55800,0.012266322,2704753,22389,2704753,7983.8208,7983.8208
6827,2708641,3/17/2008 0:00,3,251974,Eel River,0.606,1.80E+13,1,8319747,558,55800,0.007058878,2708641,22390,2708641,5850.6615,5850.6615
6828,2708813,3/17/2008 0:00,3,251974,Eel River,0.009,1.80E+13,1,8319747,558,55800,0.000109062,2708813,22391,2708813,5850.9756,5850.9756
6829,2708679,3/17/2008 0:00,3,251974,Eel River,0.454,1.80E+13,1,8319771,558,55800,0.004756466,2708679,22392,2708679,5806.5318,5806.5318
6831,2708735,3/17/2008 0:00,3,251974,Eel River,0.2,1.80E+13,1,8319829,558,55800,0.002112186,2708735,22394,2708735,5660.9496,5660.9496
6832,2708741,3/17/2008 0:00,3,251974,Eel River,0.369,1.80E+13,1,8319831,558,55800,0.004159068,2708741,22395,2708741,5657.2344,5657.2344
6833,2708879,3/17/2008 0:00,3,251974,Eel River,0.091,1.80E+13,1,8319833,558,55800,0.00107956,2708879,22396,2708879,5656.0743,5656.0743
6834,2708739,3/17/2008 0:00,3,251974,Eel River,0.114,1.80E+13,1,8319829,558,55800,0.001346035,2708739,22397,2708739,5657.3091,5657.3091
6840,2702527,3/17/2008 0:00,3,225033,Hawk Slough,0.358,1.80E+13,1,8317369,558,55800,0.003936066,2702527,22403,2702527,19.026,19.026
6841,2702643,3/17/2008 0:00,3,268665,Van Duzen River,0.642,1.80E+13,1,8316727,558,55800,0.006536215,2702643,22404,2702643,1109.727,1109.727
6844,2708841,3/17/2008 0:00,3,251974,Eel River,0.101,1.80E+13,1,8319871,558,55800,0.0009545,2708841,22407,2708841,5375.0835,5375.0835
6845,2702703,3/17/2008 0:00,3, , ,1.322,1.80E+13,1,8317371,558,55800,0.015039846,2702703,22408,2702703,9378.3564,0.3681
6846,2702705,3/17/2008 0:00,3, , ,0.109,1.80E+13,1,8317371,558,55800,0.001258844,2702705,22409,2702705,9377.9883,0
6847,2702695,3/17/2008 0:00,3, , ,0.448,1.80E+13,1,8317371,558,55800,0.005106802,2702695,22410,2702695,9379.0242,1.0359
6848,2702585,3/17/2008 0:00,3,251974,Eel River,0.342,1.80E+13,1,8317371,558,55800,0.003606042,2702585,22411,2702585,9374.1858,9374.1858
6850,2702663,3/17/2008 0:00,3,251974,Eel River,0.194,1.80E+13,1,8317371,558,55800,0.002268059,2702663,22413,2702663,8087.1831,8087.1831
6851,2702673,3/17/2008 0:00,3,251974,Eel River,0.054,1.80E+13,1,120049342,558,55800,0.000533687,2702673,22414,2702673,8084.781,8084.781
6853,2704771,3/17/2008 0:00,3,251974,Eel River,1.217,1.80E+13,1,120049342,558,55800,0.014332794,2704771,22416,2704771,7981.5357,7981.5357
6854,2708603,3/17/2008 0:00,3,251974,Eel River,0.271,1.80E+13,1,120049342,558,55800,0.003194146,2708603,22417,2708603,7978.2426,7978.2426
6855,2708609,3/17/2008 0:00,3,251974,Eel River,0.925,1.80E+13,1,120049342,558,55800,0.009256867,2708609,22418,2708609,7969.8987,7969.8987
6856,2708605,3/17/2008 0:00,3,251974,Eel River,0.821,1.80E+13,1,120049342,558,55800,0.009457677,2708605,22419,2708605,7973.5554,7973.5554
6858,2708643,3/17/2008 0:00,3,251974,Eel River,1.173,1.80E+13,1,8319745,558,55800,0.011144587,2708643,22421,2708643,5869.575,5869.575
6859,2708635,3/17/2008 0:00,3,251974,Eel River,0.338,1.80E+13,1,8319743,558,55800,0.003734464,2708635,22422,2708635,5870.9574,5870.9574
6860,2708633,3/17/2008 0:00,3,251974,Eel River,0.066,1.80E+13,1,8319739,558,55800,0.000690248,2708633,22423,2708633,5871.0177,5871.0177
6864,2708637,3/17/2008 0:00,3,251974,Eel River,0.591,1.80E+13,1,8319749,558,55800,0.006721004,2708637,22427,2708637,5853.0915,5853.0915
6867,2708645,3/17/2008 0:00,3,251974,Eel River,0.556,1.80E+13,1,8319747,558,55800,0.005986068,2708645,22430,2708645,5846.3829,5846.3829
6868,2708649,3/17/2008 0:00,3,251974,Eel River,0.542,1.80E+13,1,8319751,558,55800,0.006320202,2708649,22431,2708649,5839.1703,5839.1703
6871,2714309,3/17/2008 0:00,3,251974,Eel River,0.495,1.80E+13,1,8319751,558,55800,0.005371205,2714309,22434,2714309,5844.2868,5844.2868
6872,2708651,3/17/2008 0:00,3,251974,Eel River,0.086,1.80E+13,1,8319751,558,55800,0.001008688,2708651,22435,2708651,5845.0581,5845.0581
6873,2708647,3/17/2008 0:00,3,251974,Eel River,0.394,1.80E+13,1,8319755,558,55800,0.004496521,2708647,22436,2708647,5845.5612,5845.5612
6874,2708817,3/17/2008 0:00,3,251974,Eel River,0.566,1.80E+13,1,8319747,558,55800,0.006681642,2708817,22437,2708817,5848.5987,5848.5987
